Date,Startup Name,Industry,Sub-vertical,Location,Investors,Investment Type,Amount in USD,Website URL
2019-09-04,Cashflo,FinTech,Invoice discounting platform and SME lending marketplace,Mumbai,SAIF Partners,Series A,3300000.0,https://www.cashflo.io/
2019-09-04,Digital F5,"Advertising, Marketing",Digital marketing firm,Mumbai,TIW Private Equity,Private Equity Round,6000000.0,http://www.digitalf5.com/
2019-09-04,3rdFlix,SaaS,Education Technology ,Hyderabad,Exfinity Venture Partners,pre-series A,5000000.0,https://3rdflix.com/
2019-09-04,Myelin Foundry,Information Technology,Deep-technology,Bengaluru,Endiya Partners,Seed,1000000.0,http://myelinfoundry.com/
2019-09-04,Atomberg Technology,Consumer Technology,"Consumer Electronics, Home Appliances",Mumbai,A91 Partners,Series A,10000000.0,http://atomberg.com/
2019-09-04,GOQii,Health and Wellness,Wearable Fitness Bands,Menlo Park,Bennett Coleman and Company Ltd (BCCL),Series C,450000000.0,http://goqii.com/
2019-09-03,Vyapar App,Accounting,Mobile-based Accounting Software,Bengaluru,"India Quotient, Axilor Ventures",Series A,5000000.0,https://vyaparapp.in/
2019-08-27,Rapido Bike Taxi,Transportation,Bike Taxi,Bengaluru,Westbridge Capital,Series B,3900000000.0,https://www.rapido.bike/
2019-08-23,Tala,FinTech,Digital Lending Platform,Santa Monica,RPS Ventures,Series D,110000000.0,http://tala.co/
2019-08-23,Zendrive,Automotive,Road Safety Analytics,San Francisco,XL Innovate,Series B,37000000.0,http://www.zendrive.com/
2019-08-23,AdmitKard,EdTech,University Admissions,Noida,Growth DNA,Seed Round,1000000.0,https://www.admitkard.com/
2019-08-23,Lo! Foods,Consumer Goods,Low carb food for Diabetics,Bengaluru,"Rashmi Daga (founder, FreshMenu), Raveen Sastry (co-founder, Myntra) and Mitesh Shah (finance chief, BookMyShow)",Seed Round,500000.0,https://lofoods.fit/
2019-08-22,INDwealth,FinTech,Wealth Management,Gurgaon,Tiger Global Management,Venture Round,15000000.0,https://www.indwealth.in/
2019-08-21,HungerBox,Food and Beverage,B2B Foodtech,Bengaluru,One97 Communications Ltd.,Series C,6590000.0,http://hungerbox.com/
2019-08-19,Mishry Reviews,Services,Product Review,Gurgaon,Vir Sanghvi,Series A,,https://mishry.com/
2019-08-19,Grofers,E-Commerce,Grocery Delivery,Gurgaon,Softbank Vision Fund,Series F,70000000.0,http://grofers.com/
2019-08-13,Uniphore,Customer Service Platform,Conversational AI,Palo Alto ,March Capital Partners,Series C,51000000.0,http://uniphore.com/
2019-08-13,Cars24,E-Commerce,Car Retail,Gurugram,MS Dhoni,Series D,11000000.0,https://www.cars24.com/
2019-08-12,Meesho,E-Commerce,Social Commerce,Bengaluru,Naspers,Series D,125000000.0,http://www.meesho.com/
2019-08-01,Pine Labs,Information Technology,Last-mile retail transaction technology,Noida,Pine Labs Pte Ltd,Corporate Round,38080000.0,https://www.pinelabs.com/
2019-08-01,CarDekho,E-Commerce,Automotive,Gurgaon,SC GG India Mobility Holdings LLC,Series C,20000000.0,http://www.cardekho.com/
2019-08-01,Progcap,Finance,Supply Chain Management,New Delhi,Sequoia India,Series A,5000000.0,http://www.progcap.com/
2019-08-01,MyPetrolPump,Retail,Fuel Delivery,Bengaluru,,Seed Funding Round,1600000.0,https://mypetrolpump.com/
2019-08-01,Alteria Capital,Finance,VC Funds,Mumbai,"Azim Premji, Binny Bansal",Single Venture,140000000.0,http://www.alteriacapital.com/
2019-07-11,Moglix,E-Commerce,Industrial Tools and Equipments,Singapore,"Composite Capital Management, Sequoia Capital India, Tiger Global Management",Series D,60000000.0,http://www.moglix.com/
2019-07-10,Ezyhaul,Tech,Logistics,Singapore,,Series B,16000000.0,https://ezyhaul.com/Account/AboutUs
2019-07-10,BYJU'S,EdTech,Education,Bengaluru,Qatar Investment Authority,Private Equity Round,150000000.0,http://byjus.com/
2019-07-10,HealthAssure,Health Care,Primary care medical network,Mumbai,Blume Ventures,Series A,2500000.0,https://www.healthassure.in/
2019-07-10,Indus OS,Tech,Smartphone Operating System,Andheri,Ventureast,Series B,5750000.0,http://www.indusos.com/
2019-07-09,House of Msasaba,Luxury Label,Clothes and Apparel,Mumbai,Binny Bansal,Series A,1000000.0,https://www.houseofmasaba.net/
2019-07-08,Board Infinity,EdTech,Full-stack career platform,Chembur,Multiple Angel Investors,Angel Round,319605.0,https://www.boardinfinity.com/
2019-07-04,Daalchini Technologies,Food and Beverage,Digital Vending Machine,New Delhi,Artha Venture,Seed Round,500000.0,https://www.daalchini.co.in/
2019-07-03,Ola Cabs,Transport,Cabs,Kormangala,"DIG Investment Ab, Deshe Holdings, Samih Toukan and Hussam Khoury",Series J,1000000.0,http://www.olacabs.com/
2019-07-02,Atlan,Information Technology,Big Data,Singapore,WaterBridge Ventures,Pre-Series A,2500000.0,https://atlan.com/
2019-07-02,RenewBuy,Finance,Auto Insurance,Gurgaon,"Lok Capital, IIFL Wealth",Series B,19000000.0,https://www.renewbuy.com/
2019-07-01,Uniphore,Artificial Intelligence,Speech Recognition,Taramani,March Capital Partners,Series C,38080000.0,http://uniphore.com/
2019-07-01,WizCounsel,Compliance,Consulting,New Delhi,Kapil Dev,Angel,145000.0,https://www.wizcounsel.com/
2019-06-10,Bolo App,Digital Media,Video Platform,Bengaluru ,Nexus Venture Partners,Seed Funding,430200.0,https://www.theboloapp.com/
2019-06-10,OkCredit,FinTech,Financial Services,Haryana,Tiger Global Management,Series A,15500000.0,https://www.okcredit.in/
2019-06-08,Vogo Automotive Pvt. Ltd.,Transportation,Dockless Scooter Rental Company,Karnataka,Alteria Capital,Debt Funding,3584000.0,http://www.vogo.in/
2019-06-06,Pratilipi,Digital Media,E-Books,Bengaluru,Qiming Venture Partners ,Series B,15109500.0,http://www.pratilipi.com/
2019-06-06,Biz2Credit,FinTech,Online Lending Platform,New York,WestBridge Capital,Series B,52000000.0,http://www.biz2credit.com/
2019-06-06,Chakr Innovation,Energy,Renewable Energy,New Delhi,IAN Fund,Series A,26000000.0,https://www.chakr.in/
2019-06-06,Sistema.bio,Agriculture,Hybrid Reactor Biodigestor,Nairobi,"Shell Foundation, DILA CAPITAL, Engie RDE Fund, EcoEnterprise Fund, EDFIMC (ElectriFI), Endeavor Catalyst Fund, CoCapital, Triodos, Alpha Mundi, and Lendahand",,2739034.68,http://sistema.bio/
2019-06-05,NoBroker,E-Commerce,Real Estate,Bengaluru,General Atlantic,Series C,51000000.0,http://www.nobroker.com/
2019-06-04,Bira91,Food and Beverage,Brewery,New Delhi,Anicut Capital,Debt Funding,10000000.0,http://www.bira91.com/
2019-06-04,Leegality,Services,Digital Documentation,Mumbai/Bengaluru,Mumbai Angels,Series A,3400000.0,https://leegality.com/
2019-06-04,BharatPe,Finance,FinTech,New Delhi,Insight Partners,Series B,75000000.0,https://www.bharatpe.com/
2019-06-04,Recykal,Waste Management Service,Optimization,Hyderabad,"Triton Investment Advisors, Pidilite Industries director Ajay Parekh ",pre-Series A,26000000.0,https://recykal.com/
2019-06-03,Agara Labs,Deep-Tech,Artificial Intelligence,Bengaluru,Blume Ventures and RTP Global,pre-Series A,2500000.0,http://www.agaralabs.com/
2019-06-03,FabHotels,E-Commerce,Hospitality,Gurgaon,"Goldman Sachs, Accel Partners and Qualcomm",,4889975.54,http://www.fabhotels.com/
2019-06-03,Avail Finance,Finance,FinTech,Bengaluru,Matrix Partners,Series A,9000000.0,https://www.availfinance.in/
2019-05-31,Bira91,Food and Beverage,Brewery,New Delhi,Sixth Sense Ventures,Series B,5600000.0,http://www.bira91.com/
2019-05-30,GlowRoad,E-commerce,Retail,Bengaluru,"Korea Investment Partners, Vertex Ventures",Series B,11500000.0,https://glowroad.com/
2019-05-28,Ather Energy,Automobile,Electric Vehicle,Bengaluru,Sachin Bansal,Series C,51000000.0,https://www.atherenergy.com/
2019-05-28,FreshVnF,Agtech,Fresh Agriculture Produces,Mumbai,Equanimity Ventures,Seed Round,140000000.0,https://freshvnf.com/
2019-05-06,Ola Electric ,Transport,Cabs,Bengaluru,Tata Sons,Series A,,https://www.mission-electric.in/
2019-05-06,Saahas Zero Waste ,Waste Management Service,Optimization,Bengaluru,C4D Partners, Venture - Series Unknown,868600.0,http://saahaszerowaste.com/
2019-05-05,StyleDotMe ,E-commerce,Fashion and Shopping,Delhi,"Indian Angel Network and other angel investors, Innov8 founder Ritesh Malik, Josh Talks founders Supriya Paul and Shobha Banga, and former Hero Corporate president Rohit Chanana",Bridge Round,,https://styledotme.com/
2019-05-02,Zenoti ,Saas,Beauty and Wellness Industry,Hyderabad,Tiger Global Management,Series C,50000000.0,https://www.zenoti.com/
2019-05-01,BlackBuck ,Transport,Logistics,Bengaluru,"Goldman Sachs Investment Partners and Silicon Valley-based Accel, Wellington, Sequoia Capital, B Capital, LightStreet, Sands Capital and International Finance Corporation,",Series D,150000000.0,https://www.blackbuck.com/
2019-04-19,My Healthcare,E-commerce,Software Solutions,Bengaluru and Gurugram,Sixth Sense Ventures,Series A,3000000.0,http://www.myhealthcare.co/
2019-04-19,KrazyBee,E-commerce,Lending Platform,Bengaluru,"BAC Acquisitions, Unifi AIF, BRD Securities, Northern R Capital",Debt,14342000.0,https://www.krazybee.com/
2019-04-17,Increff,Technology,Supply-chain technology solutions,Bengaluru,"021 Capita, Binny Bansal",Series A,3000000.0,https://www.increff.com/
2019-04-17,Shuttl,Transportation,Bus Aggregation,Gurugram,New Atlantic Ventures,Venture Round,5000000.0,https://ride.shuttl.com/
2019-04-16,Kuvera,Finance,Wealth Management,Bengaluru,Eight Roads,Series A,45000000.0,https://kuvera.in/
2019-04-13,Tripoto,Social Media,Travel,New Delhi,"Orchid India, Hornbill Orchid India Fund, Chiratae Ventures (formerly IDG Ventures), 3one4 Capital, Lasmer NV",Series B,3591375.0,https://www.tripoto.com/
2019-04-12,Medlife,E-commerce,Online Medicine,Bengaluru,Prasid Uno Family Trust,Private Equity,17000000.0,https://www.medlife.com/
2019-04-12,Azah,Health and Wellness,Organic wellness ,Gurugram,Unnamed angel investors,Seed Funding,200000.0,https://azah.in/
2019-04-11,CleverTap,SaaS,Mobile analytics and marketing,Mumbai,"Sequoia India, Tiger Global Management, Accel Partners",Series B,26000000.0,https://clevertap.com/
2019-04-11,Setu,Fintech,Banking,Bengaluru,Lightspeed India Partners,Seed Funding,3500000.0,https://www.linkedin.com/company/setu-software-systems-p-ltd-/about/
2019-04-10,Toppr,Edtech,E-learning,Mumbai,Milestone ,Debt and Preference capital,6320820.0,https://www.toppr.com/
2019-04-10,Craftsvilla,E-commerce,Fashion and Apparel,Mumbai,Supera Pte Ltd,Inhouse Funding,2443495.0,https://www.craftsvilla.com/
2019-04-10,Unacademy,Edtech,E-learning,Bengaluru,Kalyan Krishnamurthy,Seed/ Angel Funding,307000.0,https://unacademy.com/
2019-04-10,Kabadiwala,E-commerce,Waste Management,Bhopal,"Unilever, Beehive Capital Advisor, ABCOM Investments, Parekh Marine Transport, ",Private Equity,430665.0,https://www.thekabadiwala.com/
2019-02-13,NanoClean Global,Nanotechnology,Anti-Pollution,New Delhi,"LetsVenture, PitchRight Venture, 91SpringBoard, AL Nour International Holdings and Mark V Investments",Series A,600000.0,https://nasofilters.com
2019-02-08,Zilingo,Ecommerce,Fashion & Apparel,India/Singapore,"Sequoia Capital and Temasek Holdings, EDBI, Burda Principal Investments, and Sofina",Series D,226000000.0,https://zilingo.com/
2019-02-01,FleetX,AI,Logistics,Gurgaon,India Quotient and LetsVenture’s Angel Fund,Pre Series A,,https://www.fleetx.io/
2019-01-04,Samunnati Financial Intermediation & Services Pvt. Ltd,Finance,Non-banking financial company,Chennai,"MASSIF, a Dutch government fund",Debt-Funding,5000000.0,https://samfin.in/
2019-01-04,Vyome Therapeutics Inc. ,Health and Wellness,Specialty pharmaceutical ,India/US,"Iron Pillar, Perceptive Advisors, Romulus Capital and Kalaari Capital",Series D,22000000.0,http://www.vyometx.com/
2019-01-03,CarDekho,Automobile,Online Marketplace,Jaipur,"Sequoia India, Hillhouse Capital, Alphabet’s growth investment arm Capital G and Axis Bank",Series C,110000000.0,https://www.cardekho.com/
2018-12-06,BuildSupply,"SaaS, Ecommerce","Real Estate, ERP",Gurugram,"Venture Highway, GREE Ventures, Space Matrix, Individual Investors",Series A,3500000.0,https://www.buildsupply.com/
2018-12-06,ShopKirana,B2B,eCommerce,Indore," Info Edge, AET Fund, Akatsuki and Incubate Fund from Japan and Better Capital AngelList syndicate.",Seed Funding,2000000.0,www.shopkirana.com
2018-12-04,Manch,Social Media,Hyperlocal Content,Delhi, Stellaris Venture Partners ,Seed Funding,700000.0,www.manch.app/
2018-12-04,Nagpur Wholesale,Online Marketplace,eCommerce,Nagpur,Omphalos Ventures India LLP,Seed Funding,143000.0,https://www.nagpurwholesale.com/
2018-12-02, Guiddoo ,Travel Tech,Platform for travel agents,Mumbai,Individual Investors,Pre-Series A ,800000.0,https://www.guiddooworld.com/Login.aspx
2018-12-02,Career Anna ,Online Education,"Video-based certification, trainings",Gurugram,Individual Investors,Pre-Series A ,572000.0,https://www.careeranna.com/
2018-12-01,UrbanClap Technologies Pvt. Ltd,Services Platform,Home services marketplace,New Delhi,Steadview Capital and Vy Capital.,Series D,50000000.0,https://www.urbanclap.com/
2018-11-25, Roposo,Social Media,Video Sharing,Delhi,Bertelsmann India Investments ,Series B,1700000.0,https://www.roposo.com/
2018-11-25, InCred Finance,Finance,SME Lending,India,"Paragon Partners, Individual Investors",Private Equity,42000000.0,https://www.incred.com/
2018-11-24,Engineer.ai ,Software,AI Platform,India/US,"Lakestar and Jungle Ventures, Softbank’s DeepCore.",Series A,29500000.0,Engineer.ai 
2018-11-23,Signzy,Financial Tech,Digital Onboarding Solution,Mumbai/Bengaluru,"Stellaris Venture Partners and Kalaari Capital, Rajan Anandan from Google, Dilip Khandwelwal from SAP Labs India, and Amrish Rau from PayU India",Series A,3400000.0,https://signzy.com/
2018-11-22,Aavishkaar-Intellecap Group,Investment,SME Funding,Mumbai,Teachers Insurance and Annuity Association (TIAA),Equity Based Funding,31000000.0,https://www.aavishkaar.in/
2018-11-22,Skillbox,Social Network,Art,Gurugram,Individual investors ,Seed Funding,,https://www.skillboxes.com/
2018-11-21,Genius Corner,Education,Personalized Learning,Noida,Individual investors ,Seed Funding,278000.0,http://geniuscorner.com/GeniusCorner/
2018-11-20,HealthifyMe,Health and Wellness,Wellness Coach,Bengaluru,"Sistema Asia Fund, VC Samsung NEXT, Chiratae Ventures, Inventus Capital, Blume Ventures and Innoven Capital.",Series B (Extension),6000000.0,https://www.healthifyme.com/
2018-11-19,Automation Anywhere,Automation,Robotics,California,SoftBank Vision Fund,Series B,300000000.0,https://www.automationanywhere.com/
2018-11-14,CleanseCar,Services,Car Wash,Bengaluru,Venture Catalysts,Seed/ Angel Funding,500000.0,http://cleansecar.com/
2018-11-13,DriveU,Transport,On-Demand Drivers,Bengaluru,Stevens Creek Ventures,Mezzanine,1000000.0,https://driveu.in/
2018-11-12,MilkBAsket,Food,Micro-delivery grocery service,New Delhi,Mayfield Fund,Series B,1300000.0,https://milkbasket.com/
2018-11-12,Blackbuck,Food Tech,POS For Online Ordering,"New York, Bengaluru",Tiger Global,Series A,1000000.0,https://www.itsacheckmate.com/
2018-11-08,A&R Bon Vivants,Food,Meat Retail Chain,Jaipur,"RB Investments, Singapore",Equity ,1000000.0,
2018-11-08,Mobile Premier League,Gaming,Mobile e-Sports,Bengaluru,,Series A,500000.0,https://www.mpl.live/
2018-11-06,Meesho,Ecommerce,Social Commerce,Bengaluru,"Shunwei Capital, DST Partners and RPS Ventures",Series C,50000000.0,https://meesho.com/
2018-11-03,Veritas Finance Ltd.,NBFC,MSME Finance,Chennai,"Norwest Venture Partners, CDC Group, the UK’s Development Finance Institution and P Surendra Pai",Series D,27799000.0,https://www.veritasfin.in/
2018-11-01,GoDesi,Food and Beverage,Regional Flavours,Bengaluru,Lead Angels Network,Seed/ Angel Funding,138995.0,http://godesi.in/
2018-10-12,Blackbuck,Logistics Tech,Largest Trucking Platform,Bengaluru,Sequoia Capital India,Private Funding,14680000.0,https://www.blackbuck.com/
2018-10-12,LetsTransport,Logistics Tech,Book Trucks Online,Bengaluru,Fosun International,Series C,12000000.0,https://www.letstransport.in/
2018-10-11,Innov8,Real Estate,Co-Working,New Delhi,Credence Family Office,Pre-Series A,4000000.0,https://innov8.work/
2018-10-05,Droom,Automobile,New and Used Cars Platform,Gurgaon,ZigExN,Series E,3000000.0,https://droom.in//
2018-10-04,Grover Zampa,Food,Wine,Mumbai,Ravi Viswanathan,Private Equity,8200000.0,http://www.groverzampa.in/
2018-10-02,Origo Commodities India Pvt. Ltd,Logistics,Supply Chain,Hyderabad,"Cooperative Oikocredit, Caspian and Hivos-Triodos Fund ",Seed/ Angel Funding,11000000.0,http://origoindia.com/
2018-10-01,Northmist,Fashion,Mens Wear,Delhi,Prashant Jaiswal,Seed/ Angel Funding,,https://www.northmist.com/
2018-09-12,Kissht,Fin-Tech,Online lending Platform,Mumbai,"Vertex Ventures Southeast Asia (SEA) and India and Sistema Asia Fund, Fosun RZ Capital, Ventureast, and Endiya Partners.

",Private Equity,30000000.0,https://kissht.com
2018-09-11,Pharmeasy,Consumer Internet,Online Marketplace For Pharmaceutical Products,Mumbai,InnoVen Capital,Debt Funding,5500000.0,https://pharmeasy.in
2018-09-11,AutoGrid,Technology,AI-Based Energy Optimisation and Control Provider,Bengaluru,"CLP Holdings Group, Innogy, Ørstead, and Tenaska",Private Equity,32000000.0,https://www.auto-grid.com
2018-09-11,Upwards,Fin-Tech,Online Micro Lending Marketplace,Mumbai,"Shunwei Capital,Quotient, Mayfield & Others",Private Equity,5000000.0,http://go-upwards.com
2018-09-10,MamaEarth,Healthcare,Online Marketplace For Mother and Babycare Products,Gurugram,Stellaris Ventures & Others,Private Equity,4000000.0,https://mamaearth.in
2018-09-06,Dream11,Consumer Internet,Online Gaming Platform,Mumbai,"Tencent, Kalaari Capital and Private equity firm Multiples Alternate Asset Management",Private Equity,100000000.0,https://www.dream11.com
2018-09-05,Nykaa,Consumer Internet,Online Marketplace For Multi-brand Beauty Cosmetic and Wellness Products,Mumbai,Lighthouse,Private Equity,157200000.0,https://www.nykaa.com
2018-09-05,Mad Street Den,Technology,Computer Vision And Artificial Intelligence (Ai) Platform,Chennai,KDDI ,Private Equity,,https://www.madstreetden.com
2018-09-04,3HCare,Healthcare,Healthcare Service Provider,Delhi,,Seed / Angel Funding,1000000.0,https://www.3hcare.in
